Transfer Net,Driver,Receiver,R / F,Min Etch Delay (ns),Max Etch Delay (ns),AC-DC Slew Rate (V/ns),Corner,Edge #,Time (ns),Pulse Width (ns),Delay Variation (ns),Driver Probe Point,Receiver Node,Min Raw Etch Delay (ns),Max Raw Etch Delay (ns),Min Derate (ns),Max Derate (ns),Standard Load Delay (ns),Simulation,Ac Noise,Ac Noise Source,$T1:DELAY,PATTERN
DQM,designator1,designator2,R,-0.181,0.397,2.076,SSSE,5,72.769,10.000,0.578,SL_PAD/,designator2_pad,2.409,2.987,0.000,0.000,2.590,designator1_ssse_2\designator1_ssse_2.csd,0.00V,tnet,2in,default_data
DQM,designator1,designator2,F,-0.168,0.634,1.496,SSSE,6,82.767,10.000,0.802,SL_PAD/,designator2_pad,2.351,3.153,0.000,0.000,2.519,designator1_ssse_2\designator1_ssse_2.csd,0.00V,tnet,2in,default_data
DQM,designator1,designator2,R,-0.181,0.397,2.077,SSSE,7,92.769,10.000,0.578,SL_PAD/,designator2_pad,2.409,2.987,0.000,0.000,2.590,designator1_ssse_2\designator1_ssse_2.csd,0.00V,tnet,2in,default_data
DQM,designator1,designator2,F,0.048,0.773,1.657,SSSE,2,32.946,20.000,0.725,SL_PAD/,designator2_pad,2.567,3.292,0.000,0.000,2.519,designator1_ssse_3\designator1_ssse_3.csd,0.00V,tnet,3in,default_data
DQM,designator1,designator2,R,0.014,0.598,2.056,SSSE,3,52.951,20.000,0.584,SL_PAD/,designator2_pad,2.604,3.188,0.000,0.000,2.590,designator1_ssse_3\designator1_ssse_3.csd,0.00V,tnet,3in,default_data
DQM,designator1,designator2,F,0.049,0.776,1.651,SSSE,4,62.948,10.000,0.727,SL_PAD/,designator2_pad,2.568,3.295,0.000,0.000,2.519,designator1_ssse_3\designator1_ssse_3.csd,0.00V,tnet,3in,default_data
DQM,designator1,designator2,R,0.004,0.603,2.003,SSSE,5,72.950,10.000,0.599,SL_PAD/,designator2_pad,2.594,3.193,0.000,0.000,2.590,designator1_ssse_3\designator1_ssse_3.csd,0.00V,tnet,3in,default_data
DQM,designator1,designator2,F,0.049,0.776,1.651,SSSE,6,82.949,10.000,0.727,SL_PAD/,designator2_pad,2.568,3.295,0.000,0.000,2.519,designator1_ssse_3\designator1_ssse_3.csd,0.00V,tnet,3in,default_data
DQM,designator1,designator2,R,0.004,0.603,2.001,SSSE,7,92.950,10.000,0.599,SL_PAD/,designator2_pad,2.594,3.193,0.000,0.000,2.590,designator1_ssse_3\designator1_ssse_3.csd,0.00V,tnet,3in,default_data
DQM,designator1,designator2,F,0.245,0.961,1.676,SSSE,2,33.160,20.000,0.716,SL_PAD/,designator2_pad,2.764,3.480,0.000,0.000,2.519,designator1_ssse_4\designator1_ssse_4.csd,0.00V,tnet,4in,default_data
DQM,designator1,designator2,R,0.212,0.783,2.101,SSSE,3,53.148,20.000,0.571,SL_PAD/,designator2_pad,2.802,3.373,0.000,0.000,2.590,designator1_ssse_4\designator1_ssse_4.csd,0.00V,tnet,4in,default_data
DQM,designator1,designator2,F,0.245,0.952,1.697,SSSE,4,63.154,10.000,0.707,SL_PAD/,designator2_pad,2.764,3.471,0.000,0.000,2.519,designator1_ssse_4\designator1_ssse_4.csd,0.00V,tnet,4in,default_data
DQM,designator1,designator2,R,0.222,0.779,2.151,SSSE,5,73.149,10.000,0.557,SL_PAD/,designator2_pad,2.812,3.369,0.000,0.000,2.590,designator1_ssse_4\designator1_ssse_4.csd,0.00V,tnet,4in,default_data
DQM,designator1,designator2,F,0.244,0.952,1.696,SSSE,6,83.154,10.000,0.708,SL_PAD/,designator2_pad,2.763,3.471,0.000,0.000,2.519,designator1_ssse_4\designator1_ssse_4.csd,0.00V,tnet,4in,default_data
DQM,designator1,designator2,R,0.222,0.780,2.151,SSSE,7,93.149,10.000,0.558,SL_PAD/,designator2_pad,2.812,3.370,0.000,0.000,2.590,designator1_ssse_4\designator1_ssse_4.csd,0.00V,tnet,4in,default_data
DQM,designator1,designator2,F,0.443,1.175,1.639,SSSE,2,33.357,20.000,0.732,SL_PAD/,designator2_pad,2.962,3.694,0.000,0.000,2.519,designator1_ssse_5\designator1_ssse_5.csd,0.00V,tnet,5in,default_data
DQM,designator1,designator2,R,0.409,0.984,2.088,SSSE,3,53.348,20.000,0.575,SL_PAD/,designator2_pad,2.999,3.574,0.000,0.000,2.590,designator1_ssse_5\designator1_ssse_5.csd,0.00V,tnet,5in,default_data
DQM,designator1,designator2,F,0.470,1.202,1.640,SSSE,4,63.388,10.000,0.732,SL_PAD/,designator2_pad,2.989,3.721,0.000,0.000,2.519,designator1_ssse_5\designator1_ssse_5.csd,0.00V,tnet,5in,default_data
DQM,designator1,designator2,R,0.447,1.019,2.099,SSSE,5,73.381,10.000,0.572,SL_PAD/,designator2_pad,3.037,3.609,0.000,0.000,2.590,designator1_ssse_5\designator1_ssse_5.csd,0.00V,tnet,5in,default_data
DQM,designator1,designator2,F,0.473,1.204,1.641,SSSE,6,83.390,10.000,0.731,SL_PAD/,designator2_pad,2.992,3.723,0.000,0.000,2.519,designator1_ssse_5\designator1_ssse_5.csd,0.00V,tnet,5in,default_data
DQM,designator1,designator2,R,0.447,1.018,2.102,SSSE,7,93.381,10.000,0.571,SL_PAD/,designator2_pad,3.037,3.608,0.000,0.000,2.590,designator1_ssse_5\designator1_ssse_5.csd,0.00V,tnet,5in,default_data
DQM,designator1,designator2,F,0.639,1.370,1.642,SSSE,2,33.554,20.000,0.731,SL_PAD/,designator2_pad,3.158,3.889,0.000,0.000,2.519,designator1_ssse_6\designator1_ssse_6.csd,0.00V,tnet,6in,default_data
DQM,designator1,designator2,R,0.604,1.178,2.091,SSSE,3,53.541,20.000,0.574,SL_PAD/,designator2_pad,3.194,3.768,0.000,0.000,2.590,designator1_ssse_6\designator1_ssse_6.csd,0.00V,tnet,6in,default_data
DQM,designator1,designator2,F,0.622,1.399,1.544,SSSE,4,63.560,10.000,0.777,SL_PAD/,designator2_pad,3.141,3.918,0.000,0.000,2.519,designator1_ssse_6\designator1_ssse_6.csd,0.00V,tnet,6in,default_data
DQM,designator1,designator2,R,0.561,1.181,1.936,SSSE,5,73.525,10.000,0.620,SL_PAD/,designator2_pad,3.151,3.771,0.000,0.000,2.590,designator1_ssse_6\designator1_ssse_6.csd,0.00V,tnet,6in,default_data
DQM,designator1,designator2,F,0.621,1.397,1.547,SSSE,6,83.560,10.000,0.776,SL_PAD/,designator2_pad,3.140,3.916,0.000,0.000,2.519,designator1_ssse_6\designator1_ssse_6.csd,0.00V,tnet,6in,default_data
DQM,designator1,designator2,R,0.562,1.182,1.936,SSSE,7,93.526,10.000,0.620,SL_PAD/,designator2_pad,3.152,3.772,0.000,0.000,2.590,designator1_ssse_6\designator1_ssse_6.csd,0.00V,tnet,6in,default_data
DQM,designator1,designator2,F,-0.133,0.088,5.436,FFFE,2,31.566,20.000,0.221,SL_PAD/,designator2_pad,1.402,1.623,0.000,0.000,1.535,designator1_fffe_2\designator1_fffe_2.csd,0.00V,tnet,2in,default_data
DQM,designator1,designator2,R,-0.086,0.157,4.955,FFFE,3,51.558,20.000,0.243,SL_PAD/,designator2_pad,1.377,1.620,0.000,0.000,1.463,designator1_fffe_2\designator1_fffe_2.csd,0.00V,tnet,2in,default_data
DQM,designator1,designator2,F,-0.133,0.088,5.421,FFFE,4,61.567,10.000,0.221,SL_PAD/,designator2_pad,1.402,1.623,0.000,0.000,1.535,designator1_fffe_2\designator1_fffe_2.csd,0.00V,tnet,2in,default_data
DQM,designator1,designator2,R,-0.081,0.159,5.004,FFFE,5,71.561,10.000,0.240,SL_PAD/,designator2_pad,1.382,1.622,0.000,0.000,1.463,designator1_fffe_2\designator1_fffe_2.csd,0.00V,tnet,2in,default_data
DQM,designator1,designator2,F,-0.132,0.088,5.456,FFFE,6,81.568,10.000,0.220,SL_PAD/,designator2_pad,1.403,1.623,0.000,0.000,1.535,designator1_fffe_2\designator1_fffe_2.csd,0.00V,tnet,2in,default_data
DQM,designator1,designator2,R,-0.082,0.158,4.995,FFFE,7,91.560,10.000,0.240,SL_PAD/,designator2_pad,1.381,1.621,0.000,0.000,1.463,designator1_fffe_2\designator1_fffe_2.csd,0.00V,tnet,2in,default_data
DQM,designator1,designator2,F,0.027,0.249,5.427,FFFE,2,31.724,20.000,0.222,SL_PAD/,designator2_pad,1.562,1.784,0.000,0.000,1.535,designator1_fffe_3\designator1_fffe_3.csd,0.00V,tnet,3in,default_data
DQM,designator1,designator2,R,0.075,0.322,4.851,FFFE,3,51.722,20.000,0.247,SL_PAD/,designator2_pad,1.538,1.785,0.000,0.000,1.463,designator1_fffe_3\designator1_fffe_3.csd,0.00V,tnet,3in,default_data
DQM,designator1,designator2,F,0.026,0.250,5.337,FFFE,4,61.723,10.000,0.224,SL_PAD/,designator2_pad,1.561,1.785,0.000,0.000,1.535,designator1_fffe_3\designator1_fffe_3.csd,0.00V,tnet,3in,default_data
DQM,designator1,designator2,R,0.074,0.321,4.857,FFFE,5,71.721,10.000,0.247,SL_PAD/,designator2_pad,1.537,1.784,0.000,0.000,1.463,designator1_fffe_3\designator1_fffe_3.csd,0.00V,tnet,3in,default_data
DQM,designator1,designator2,F,0.026,0.251,5.339,FFFE,6,81.724,10.000,0.225,SL_PAD/,designator2_pad,1.561,1.786,0.000,0.000,1.535,designator1_fffe_3\designator1_fffe_3.csd,0.00V,tnet,3in,default_data
DQM,designator1,designator2,R,0.074,0.321,4.864,FFFE,7,91.721,10.000,0.247,SL_PAD/,designator2_pad,1.537,1.784,0.000,0.000,1.463,designator1_fffe_3\designator1_fffe_3.csd,0.00V,tnet,3in,default_data
DQM,designator1,designator2,F,0.189,0.411,5.403,FFFE,2,31.886,20.000,0.222,SL_PAD/,designator2_pad,1.724,1.946,0.000,0.000,1.535,designator1_fffe_4\designator1_fffe_4.csd,0.00V,tnet,4in,default_data
DQM,designator1,designator2,R,0.240,0.484,4.923,FFFE,3,51.884,20.000,0.244,SL_PAD/,designator2_pad,1.703,1.947,0.000,0.000,1.463,designator1_fffe_4\designator1_fffe_4.csd,0.00V,tnet,4in,default_data
DQM,designator1,designator2,F,0.202,0.424,5.396,FFFE,4,61.898,10.000,0.222,SL_PAD/,designator2_pad,1.737,1.959,0.000,0.000,1.535,designator1_fffe_4\designator1_fffe_4.csd,0.00V,tnet,4in,default_data
DQM,designator1,designator2,R,0.255,0.496,4.986,FFFE,5,71.904,10.000,0.241,SL_PAD/,designator2_pad,1.718,1.959,0.000,0.000,1.463,designator1_fffe_4\designator1_fffe_4.csd,0.00V,tnet,4in,default_data
DQM,designator1,designator2,F,0.202,0.424,5.415,FFFE,6,81.898,10.000,0.222,SL_PAD/,designator2_pad,1.737,1.959,0.000,0.000,1.535,designator1_fffe_4\designator1_fffe_4.csd,0.00V,tnet,4in,default_data
DQM,designator1,designator2,R,0.256,0.496,4.988,FFFE,7,91.904,10.000,0.240,SL_PAD/,designator2_pad,1.719,1.959,0.000,0.000,1.463,designator1_fffe_4\designator1_fffe_4.csd,0.00V,tnet,4in,default_data
DQM,designator1,designator2,F,0.351,0.574,5.387,FFFE,2,32.048,20.000,0.223,SL_PAD/,designator2_pad,1.886,2.109,0.000,0.000,1.535,designator1_fffe_5\designator1_fffe_5.csd,0.00V,tnet,5in,default_data
DQM,designator1,designator2,R,0.402,0.646,4.916,FFFE,3,52.047,20.000,0.244,SL_PAD/,designator2_pad,1.865,2.109,0.000,0.000,1.463,designator1_fffe_5\designator1_fffe_5.csd,0.00V,tnet,5in,default_data
DQM,designator1,designator2,F,0.329,0.551,5.407,FFFE,4,62.024,10.000,0.222,SL_PAD/,designator2_pad,1.864,2.086,0.000,0.000,1.535,designator1_fffe_5\designator1_fffe_5.csd,0.00V,tnet,5in,default_data
DQM,designator1,designator2,R,0.380,0.625,4.901,FFFE,5,72.019,10.000,0.245,SL_PAD/,designator2_pad,1.843,2.088,0.000,0.000,1.463,designator1_fffe_5\designator1_fffe_5.csd,0.00V,tnet,5in,default_data
DQM,designator1,designator2,F,0.330,0.551,5.426,FFFE,6,82.024,10.000,0.221,SL_PAD/,designator2_pad,1.865,2.086,0.000,0.000,1.535,designator1_fffe_5\designator1_fffe_5.csd,0.00V,tnet,5in,default_data
DQM,designator1,designator2,R,0.380,0.627,4.854,FFFE,7,92.019,10.000,0.247,SL_PAD/,designator2_pad,1.843,2.090,0.000,0.000,1.463,designator1_fffe_5\designator1_fffe_5.csd,0.00V,tnet,5in,default_data
DQM,designator1,designator2,F,0.511,0.735,5.369,FFFE,2,32.208,20.000,0.224,SL_PAD/,designator2_pad,2.046,2.270,0.000,0.000,1.535,designator1_fffe_6\designator1_fffe_6.csd,0.00V,tnet,6in,default_data
DQM,designator1,designator2,R,0.564,0.809,4.884,FFFE,3,52.209,20.000,0.245,SL_PAD/,designator2_pad,2.027,2.272,0.000,0.000,1.463,designator1_fffe_6\designator1_fffe_6.csd,0.00V,tnet,6in,default_data
DQM,designator1,designator2,F,0.507,0.725,5.514,FFFE,4,62.200,10.000,0.218,SL_PAD/,designator2_pad,2.042,2.260,0.000,0.000,1.535,designator1_fffe_6\designator1_fffe_6.csd,0.00V,tnet,6in,default_data
DQM,designator1,designator2,R,0.561,0.801,4.990,FFFE,5,72.203,10.000,0.240,SL_PAD/,designator2_pad,2.024,2.264,0.000,0.000,1.463,designator1_fffe_6\designator1_fffe_6.csd,0.00V,tnet,6in,default_data
DQM,designator1,designator2,F,0.507,0.725,5.507,FFFE,6,82.200,10.000,0.218,SL_PAD/,designator2_pad,2.042,2.260,0.000,0.000,1.535,designator1_fffe_6\designator1_fffe_6.csd,0.00V,tnet,6in,default_data
DQM,designator1,designator2,R,0.561,0.801,4.996,FFFE,7,92.203,10.000,0.240,SL_PAD/,designator2_pad,2.024,2.264,0.000,0.000,1.463,designator1_fffe_6\designator1_fffe_6.csd,0.00V,tnet,6in,default_data
WE,designator1,designator2,F,0.461,1.668,0.994,SSSE,2,23.588,10.000,1.207,SL_PAD/,designator2_pad,2.980,4.187,0.000,0.000,2.519,designator1_ssse_2\designator1_ssse_2.csd,0.00V,tnet,2in,default_clock
WE,designator1,designator2,R,0.322,1.313,1.211,SSSE,3,33.404,10.000,0.991,SL_PAD/,designator2_pad,2.912,3.903,0.000,0.000,2.590,designator1_ssse_2\designator1_ssse_2.csd,0.00V,tnet,2in,default_clock
WE,designator1,designator2,F,0.461,1.668,0.994,SSSE,4,43.589,10.000,1.207,SL_PAD/,designator2_pad,2.980,4.187,0.000,0.000,2.519,designator1_ssse_2\designator1_ssse_2.csd,0.00V,tnet,2in,default_clock
WE,designator1,designator2,R,0.322,1.314,1.210,SSSE,5,53.405,10.000,0.992,SL_PAD/,designator2_pad,2.912,3.904,0.000,0.000,2.590,designator1_ssse_2\designator1_ssse_2.csd,0.00V,tnet,2in,default_clock
WE,designator1,designator2,F,0.461,1.668,0.994,SSSE,6,63.588,10.000,1.207,SL_PAD/,designator2_pad,2.980,4.187,0.000,0.000,2.519,designator1_ssse_2\designator1_ssse_2.csd,0.00V,tnet,2in,default_clock
WE,designator1,designator2,R,0.322,1.315,1.209,SSSE,7,73.405,10.000,0.993,SL_PAD/,designator2_pad,2.912,3.905,0.000,0.000,2.590,designator1_ssse_2\designator1_ssse_2.csd,0.00V,tnet,2in,default_clock
WE,designator1,designator2,F,0.461,1.669,0.994,SSSE,8,83.588,10.000,1.208,SL_PAD/,designator2_pad,2.980,4.188,0.000,0.000,2.519,designator1_ssse_2\designator1_ssse_2.csd,0.00V,tnet,2in,default_clock
WE,designator1,designator2,R,0.322,1.314,1.210,SSSE,9,93.404,10.000,0.992,SL_PAD/,designator2_pad,2.912,3.904,0.000,0.000,2.590,designator1_ssse_2\designator1_ssse_2.csd,0.00V,tnet,2in,default_clock
WE,designator1,designator2,F,0.460,1.667,0.994,SSSE,10,103.585,10.000,1.207,SL_PAD/,designator2_pad,2.979,4.186,0.000,0.000,2.519,designator1_ssse_2\designator1_ssse_2.csd,0.00V,tnet,2in,default_clock
WE,designator1,designator2,R,0.322,1.314,1.209,SSSE,11,113.404,10.000,0.992,SL_PAD/,designator2_pad,2.912,3.904,0.000,0.000,2.590,designator1_ssse_2\designator1_ssse_2.csd,0.00V,tnet,2in,default_clock
WE,designator1,designator2,F,0.461,1.669,0.994,SSSE,12,123.588,10.000,1.208,SL_PAD/,designator2_pad,2.980,4.188,0.000,0.000,2.519,designator1_ssse_2\designator1_ssse_2.csd,0.00V,tnet,2in,default_clock
WE,designator1,designator2,R,0.323,1.314,1.210,SSSE,13,133.405,10.000,0.991,SL_PAD/,designator2_pad,2.913,3.904,0.000,0.000,2.590,designator1_ssse_2\designator1_ssse_2.csd,0.00V,tnet,2in,default_clock
WE,designator1,designator2,F,0.461,1.669,0.994,SSSE,14,143.589,10.000,1.208,SL_PAD/,designator2_pad,2.980,4.188,0.000,0.000,2.519,designator1_ssse_2\designator1_ssse_2.csd,0.00V,tnet,2in,default_clock
WE,designator1,designator2,R,0.322,1.314,1.210,SSSE,15,153.405,10.000,0.992,SL_PAD/,designator2_pad,2.912,3.904,0.000,0.000,2.590,designator1_ssse_2\designator1_ssse_2.csd,0.00V,tnet,2in,default_clock
WE,designator1,designator2,F,0.646,1.907,0.952,SSSE,2,23.719,10.000,1.261,SL_PAD/,designator2_pad,3.165,4.426,0.000,0.000,2.519,designator1_ssse_3\designator1_ssse_3.csd,0.00V,tnet,3in,default_clock
WE,designator1,designator2,R,0.512,1.490,1.227,SSSE,3,33.581,10.000,0.978,SL_PAD/,designator2_pad,3.102,4.080,0.000,0.000,2.590,designator1_ssse_3\designator1_ssse_3.csd,0.00V,tnet,3in,default_clock
WE,designator1,designator2,F,0.647,1.908,0.951,SSSE,4,43.719,10.000,1.261,SL_PAD/,designator2_pad,3.166,4.427,0.000,0.000,2.519,designator1_ssse_3\designator1_ssse_3.csd,0.00V,tnet,3in,default_clock
WE,designator1,designator2,R,0.513,1.491,1.227,SSSE,5,53.582,10.000,0.978,SL_PAD/,designator2_pad,3.103,4.081,0.000,0.000,2.590,designator1_ssse_3\designator1_ssse_3.csd,0.00V,tnet,3in,default_clock
WE,designator1,designator2,F,0.647,1.909,0.951,SSSE,6,63.718,10.000,1.262,SL_PAD/,designator2_pad,3.166,4.428,0.000,0.000,2.519,designator1_ssse_3\designator1_ssse_3.csd,0.00V,tnet,3in,default_clock
WE,designator1,designator2,R,0.512,1.491,1.226,SSSE,7,73.582,10.000,0.979,SL_PAD/,designator2_pad,3.102,4.081,0.000,0.000,2.590,designator1_ssse_3\designator1_ssse_3.csd,0.00V,tnet,3in,default_clock
WE,designator1,designator2,F,0.647,1.907,0.952,SSSE,8,83.719,10.000,1.260,SL_PAD/,designator2_pad,3.166,4.426,0.000,0.000,2.519,designator1_ssse_3\designator1_ssse_3.csd,0.00V,tnet,3in,default_clock
WE,designator1,designator2,R,0.513,1.491,1.227,SSSE,9,93.581,10.000,0.978,SL_PAD/,designator2_pad,3.103,4.081,0.000,0.000,2.590,designator1_ssse_3\designator1_ssse_3.csd,0.00V,tnet,3in,default_clock
WE,designator1,designator2,F,0.646,1.906,0.952,SSSE,10,103.718,10.000,1.260,SL_PAD/,designator2_pad,3.165,4.425,0.000,0.000,2.519,designator1_ssse_3\designator1_ssse_3.csd,0.00V,tnet,3in,default_clock
WE,designator1,designator2,R,0.512,1.490,1.227,SSSE,11,113.582,10.000,0.978,SL_PAD/,designator2_pad,3.102,4.080,0.000,0.000,2.590,designator1_ssse_3\designator1_ssse_3.csd,0.00V,tnet,3in,default_clock
WE,designator1,designator2,F,0.647,1.907,0.952,SSSE,12,123.718,10.000,1.260,SL_PAD/,designator2_pad,3.166,4.426,0.000,0.000,2.519,designator1_ssse_3\designator1_ssse_3.csd,0.00V,tnet,3in,default_clock
WE,designator1,designator2,R,0.513,1.491,1.227,SSSE,13,133.582,10.000,0.978,SL_PAD/,designator2_pad,3.103,4.081,0.000,0.000,2.590,designator1_ssse_3\designator1_ssse_3.csd,0.00V,tnet,3in,default_clock
WE,designator1,designator2,F,0.647,1.908,0.952,SSSE,14,143.720,10.000,1.261,SL_PAD/,designator2_pad,3.166,4.427,0.000,0.000,2.519,designator1_ssse_3\designator1_ssse_3.csd,0.00V,tnet,3in,default_clock
WE,designator1,designator2,R,0.513,1.492,1.225,SSSE,15,153.582,10.000,0.979,SL_PAD/,designator2_pad,3.103,4.082,0.000,0.000,2.590,designator1_ssse_3\designator1_ssse_3.csd,0.00V,tnet,3in,default_clock
WE,designator1,designator2,F,0.844,2.079,0.972,SSSE,2,23.883,10.000,1.235,SL_PAD/,designator2_pad,3.363,4.598,0.000,0.000,2.519,designator1_ssse_4\designator1_ssse_4.csd,0.00V,tnet,4in,default_clock
WE,designator1,designator2,R,0.712,1.658,1.269,SSSE,3,33.772,10.000,0.946,SL_PAD/,designator2_pad,3.302,4.248,0.000,0.000,2.590,designator1_ssse_4\designator1_ssse_4.csd,0.00V,tnet,4in,default_clock
WE,designator1,designator2,F,0.845,2.077,0.974,SSSE,4,43.884,10.000,1.232,SL_PAD/,designator2_pad,3.364,4.596,0.000,0.000,2.519,designator1_ssse_4\designator1_ssse_4.csd,0.00V,tnet,4in,default_clock
WE,designator1,designator2,R,0.712,1.660,1.267,SSSE,5,53.772,10.000,0.948,SL_PAD/,designator2_pad,3.302,4.250,0.000,0.000,2.590,designator1_ssse_4\designator1_ssse_4.csd,0.00V,tnet,4in,default_clock
WE,designator1,designator2,F,0.845,2.079,0.972,SSSE,6,63.884,10.000,1.234,SL_PAD/,designator2_pad,3.364,4.598,0.000,0.000,2.519,designator1_ssse_4\designator1_ssse_4.csd,0.00V,tnet,4in,default_clock
WE,designator1,designator2,R,0.713,1.659,1.268,SSSE,7,73.772,10.000,0.946,SL_PAD/,designator2_pad,3.303,4.249,0.000,0.000,2.590,designator1_ssse_4\designator1_ssse_4.csd,0.00V,tnet,4in,default_clock
WE,designator1,designator2,F,0.845,2.079,0.972,SSSE,8,83.884,10.000,1.234,SL_PAD/,designator2_pad,3.364,4.598,0.000,0.000,2.519,designator1_ssse_4\designator1_ssse_4.csd,0.00V,tnet,4in,default_clock
WE,designator1,designator2,R,0.713,1.659,1.268,SSSE,9,93.772,10.000,0.946,SL_PAD/,designator2_pad,3.303,4.249,0.000,0.000,2.590,designator1_ssse_4\designator1_ssse_4.csd,0.00V,tnet,4in,default_clock
WE,designator1,designator2,F,0.845,2.077,0.974,SSSE,10,103.884,10.000,1.232,SL_PAD/,designator2_pad,3.364,4.596,0.000,0.000,2.519,designator1_ssse_4\designator1_ssse_4.csd,0.00V,tnet,4in,default_clock
WE,designator1,designator2,R,0.713,1.659,1.267,SSSE,11,113.773,10.000,0.946,SL_PAD/,designator2_pad,3.303,4.249,0.000,0.000,2.590,designator1_ssse_4\designator1_ssse_4.csd,0.00V,tnet,4in,default_clock
WE,designator1,designator2,F,0.845,2.079,0.973,SSSE,12,123.884,10.000,1.234,SL_PAD/,designator2_pad,3.364,4.598,0.000,0.000,2.519,designator1_ssse_4\designator1_ssse_4.csd,0.00V,tnet,4in,default_clock
WE,designator1,designator2,R,0.713,1.659,1.268,SSSE,13,133.773,10.000,0.946,SL_PAD/,designator2_pad,3.303,4.249,0.000,0.000,2.590,designator1_ssse_4\designator1_ssse_4.csd,0.00V,tnet,4in,default_clock
WE,designator1,designator2,F,0.845,2.079,0.972,SSSE,14,143.884,10.000,1.234,SL_PAD/,designator2_pad,3.364,4.598,0.000,0.000,2.519,designator1_ssse_4\designator1_ssse_4.csd,0.00V,tnet,4in,default_clock
WE,designator1,designator2,R,0.713,1.659,1.269,SSSE,15,153.773,10.000,0.946,SL_PAD/,designator2_pad,3.303,4.249,0.000,0.000,2.590,designator1_ssse_4\designator1_ssse_4.csd,0.00V,tnet,4in,default_clock
WE,designator1,designator2,F,1.038,2.233,1.004,SSSE,2,24.079,10.000,1.195,SL_PAD/,designator2_pad,3.557,4.752,0.000,0.000,2.519,designator1_ssse_5\designator1_ssse_5.csd,0.00V,tnet,5in,default_clock
WE,designator1,designator2,R,0.913,1.849,1.283,SSSE,3,33.973,10.000,0.936,SL_PAD/,designator2_pad,3.503,4.439,0.000,0.000,2.590,designator1_ssse_5\designator1_ssse_5.csd,0.00V,tnet,5in,default_clock
WE,designator1,designator2,F,1.039,2.235,1.003,SSSE,4,44.080,10.000,1.196,SL_PAD/,designator2_pad,3.558,4.754,0.000,0.000,2.519,designator1_ssse_5\designator1_ssse_5.csd,0.00V,tnet,5in,default_clock
WE,designator1,designator2,R,0.914,1.850,1.282,SSSE,5,53.974,10.000,0.936,SL_PAD/,designator2_pad,3.504,4.440,0.000,0.000,2.590,designator1_ssse_5\designator1_ssse_5.csd,0.00V,tnet,5in,default_clock
WE,designator1,designator2,F,1.038,2.232,1.005,SSSE,6,64.080,10.000,1.194,SL_PAD/,designator2_pad,3.557,4.751,0.000,0.000,2.519,designator1_ssse_5\designator1_ssse_5.csd,0.00V,tnet,5in,default_clock
WE,designator1,designator2,R,0.914,1.849,1.284,SSSE,7,73.974,10.000,0.935,SL_PAD/,designator2_pad,3.504,4.439,0.000,0.000,2.590,designator1_ssse_5\designator1_ssse_5.csd,0.00V,tnet,5in,default_clock
WE,designator1,designator2,F,1.038,2.231,1.005,SSSE,8,84.080,10.000,1.193,SL_PAD/,designator2_pad,3.557,4.750,0.000,0.000,2.519,designator1_ssse_5\designator1_ssse_5.csd,0.00V,tnet,5in,default_clock
WE,designator1,designator2,R,0.914,1.849,1.283,SSSE,9,93.974,10.000,0.935,SL_PAD/,designator2_pad,3.504,4.439,0.000,0.000,2.590,designator1_ssse_5\designator1_ssse_5.csd,0.00V,tnet,5in,default_clock
WE,designator1,designator2,F,1.038,2.233,1.004,SSSE,10,104.080,10.000,1.195,SL_PAD/,designator2_pad,3.557,4.752,0.000,0.000,2.519,designator1_ssse_5\designator1_ssse_5.csd,0.00V,tnet,5in,default_clock
WE,designator1,designator2,R,0.914,1.849,1.284,SSSE,11,113.974,10.000,0.935,SL_PAD/,designator2_pad,3.504,4.439,0.000,0.000,2.590,designator1_ssse_5\designator1_ssse_5.csd,0.00V,tnet,5in,default_clock
WE,designator1,designator2,F,1.038,2.232,1.005,SSSE,12,124.080,10.000,1.194,SL_PAD/,designator2_pad,3.557,4.751,0.000,0.000,2.519,designator1_ssse_5\designator1_ssse_5.csd,0.00V,tnet,5in,default_clock
WE,designator1,designator2,R,0.914,1.850,1.282,SSSE,13,133.974,10.000,0.936,SL_PAD/,designator2_pad,3.504,4.440,0.000,0.000,2.590,designator1_ssse_5\designator1_ssse_5.csd,0.00V,tnet,5in,default_clock
WE,designator1,designator2,F,1.038,2.234,1.003,SSSE,14,144.080,10.000,1.196,SL_PAD/,designator2_pad,3.557,4.753,0.000,0.000,2.519,designator1_ssse_5\designator1_ssse_5.csd,0.00V,tnet,5in,default_clock
WE,designator1,designator2,R,0.914,1.849,1.283,SSSE,15,153.974,10.000,0.935,SL_PAD/,designator2_pad,3.504,4.439,0.000,0.000,2.590,designator1_ssse_5\designator1_ssse_5.csd,0.00V,tnet,5in,default_clock
WE,designator1,designator2,F,1.225,2.402,1.020,SSSE,2,24.270,10.000,1.177,SL_PAD/,designator2_pad,3.744,4.921,0.000,0.000,2.519,designator1_ssse_6\designator1_ssse_6.csd,0.00V,tnet,6in,default_clock
WE,designator1,designator2,R,1.112,2.048,1.281,SSSE,3,34.173,10.000,0.936,SL_PAD/,designator2_pad,3.702,4.638,0.000,0.000,2.590,designator1_ssse_6\designator1_ssse_6.csd,0.00V,tnet,6in,default_clock
